index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group,Month,Day,Weekday
155,2024-01-30,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-006,채소,500g,Delivered,1,4200,광진구,서울,5000,VEGGIESALE,F,50대,1,30,Tuesday
156,2024-01-30,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-006,채소,300g,Delivered,2,4900,성북구,서울,2800,VEGGIESALE,M,30대,1,30,Tuesday
157,2024-01-30,Shipped,Coupang,Standard,신선 우유,DP-MLK-011,유제품,1L,Delivered,1,2900,강동구,서울,5900,DAIRYPROMO,F,60대,1,30,Tuesday
158,2024-01-31,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-006,과일,2개입,In Transit,3,7200,분당구,경기도,13500,SUMMERFRUIT,M,30대,1,31,Wednesday
159,2024-01-31,Shipped,SSG.com,Standard,브로콜리,VG-BRC-006,채소,300g,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,40대,1,31,Wednesday
160,2024-01-31,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-016,유제품,500g,Delivered,2,7800,수원시,경기도,16400,DAIRYPROMO,M,50대,1,31,Wednesday
161,2024-01-31,Shipped,Coupang,Standard,골드 키위,FR-KWI-006,과일,6개입,Delivered,1,8900,용산구,서울,4000,FRUITPROMO5,F,30대,1,31,Wednesday
162,2024-01-31,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-006,채소,3개입,Delivered,3,4800,성동구,서울,4800,VEGGIESALE,M,40대,1,31,Wednesday
163,2024-02-01,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-011,유제품,200g,In Transit,1,7900,마포구,서울,4100,DAIRYPROMO,F,20대,2,1,Thursday
164,2024-02-01,Shipped,Amazon,Expedited,딸기,FR-STB-006,과일,400g,Delivered,2,12900,중구,서울,4500,SUMMERFRUIT,M,50대,2,1,Thursday
165,2024-02-01,Shipped,Coupang,Standard,양배추,VG-CBG-006,채소,1통,Delivered,1,3900,종로구,서울,3000,NO_PROMO,F,30대,2,1,Thursday
166,2024-02-01,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-017,유제품,4개입,Delivered,3,6900,은평구,서울,3400,DAIRYPROMO,M,40대,2,1,Thursday
167,2024-02-01,Shipped,SSG.com,Standard,파인애플,FR-PNP-006,과일,1개,Delivered,1,6900,동대문구,서울,2500,FRUITPROMO5,F,50대,2,1,Thursday
168,2024-02-02,Shipped,Amazon,Expedited,청경채,VG-BCH-006,채소,300g,In Transit,2,4900,서대문구,서울,3600,VEGGIESALE,M,30대,2,2,Friday
169,2024-02-02,Shipped,Coupang,Standard,저지방 우유,DP-MLK-012,유제품,1L,Delivered,1,3500,강북구,서울,1000,DAIRYPROMO,F,60대,2,2,Friday
170,2024-02-02,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-006,과일,200g,Delivered,3,9800,도봉구,서울,1300,SUMMERFRUIT,M,30대,2,2,Friday
171,2024-02-02,Shipped,SSG.com,Standard,방울토마토,VG-TOM-013,채소,300g,Delivered,1,4800,노원구,서울,1300,VEGGIESALE,F,40대,2,2,Friday
172,2024-02-02,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-012,유제품,250g,Delivered,2,8500,중랑구,서울,2100,DAIRYPROMO,M,50대,2,2,Friday
173,2024-02-03,Shipped,Coupang,Standard,사과,FR-APL-006,과일,1kg,In Transit,1,6500,구로구,서울,8200,FRUITPROMO5,F,30대,2,3,Saturday
174,2024-02-03,Shipped,Market Kurly,Expedited,고구마,VG-SWP-006,채소,1kg,Delivered,3,5800,금천구,서울,8500,VEGGIESALE,M,40대,2,3,Saturday
175,2024-02-03,Shipped,SSG.com,Standard,연유,DP-CDM-006,유제품,300g,Delivered,1,4500,동작구,서울,7200,DAIRYPROMO,F,20대,2,3,Saturday
176,2024-02-03,Shipped,Amazon,Expedited,복숭아,FR-PCH-006,과일,5개입,Delivered,2,11700,관악구,서울,8700,FRUITPROMO5,M,50대,2,3,Saturday
177,2024-02-03,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-006,채소,300g,Delivered,1,4700,광진구,서울,5000,VEGGIESALE,F,30대,2,3,Saturday
178,2024-02-04,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-018,유제품,400g,In Transit,3,5500,성북구,서울,2800,DAIRYPROMO,M,40대,2,4,Sunday
179,2024-02-04,Shipped,SSG.com,Standard,수박,FR-WML-006,과일,1통,Delivered,1,12900,강동구,서울,5900,SUMMERFRUIT,F,50대,2,4,Sunday
180,2024-02-04,Shipped,Amazon,Expedited,양파,VG-ONI-006,채소,1kg,Delivered,2,3500,분당구,경기도,13500,VEGGIESALE,M,30대,2,4,Sunday
181,2024-02-04,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-007,과일,500g,Delivered,1,5990,일산동구,경기도,10300,FRUITPROMO5,F,60대,2,4,Sunday
182,2024-02-04,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-014,채소,200g,Delivered,3,3500,수원시,경기도,16400,NO_PROMO,M,30대,2,4,Sunday
183,2024-02-05,Shipped,SSG.com,Standard,순두부,DP-TFU-007,유제품,300g,In Transit,1,3000,용산구,서울,4000,FRESH10OFF,F,40대,2,5,Monday
184,2024-02-05,Shipped,Amazon,Priority,아보카도,FR-AVC-007,과일,3개입,Delivered,2,6700,성동구,서울,4800,FRUITPROMO5,M,50대,2,5,Monday
185,2024-02-05,Shipped,Coupang,Standard,유기농 당근,VG-CRT-007,채소,500g,Delivered,1,4200,마포구,서울,4100,VEGGIESALE,F,30대,2,5,Monday
186,2024-02-05,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-007,채소,300g,Delivered,3,4900,중구,서울,4500,VEGGIESALE,M,40대,2,5,Monday
187,2024-02-05,Shipped,SSG.com,Standard,신선 우유,DP-MLK-013,유제품,1L,Delivered,1,2900,종로구,서울,3000,DAIRYPROMO,F,20대,2,5,Monday
188,2024-02-06,Shipped,Amazon,Expedited,태국 망고,FR-MNG-007,과일,2개입,In Transit,2,7200,은평구,서울,3400,SUMMERFRUIT,M,50대,2,6,Tuesday
189,2024-02-06,Shipped,Coupang,Standard,브로콜리,VG-BRC-007,채소,300g,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,30대,2,6,Tuesday
190,2024-02-06,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-019,유제품,500g,Delivered,3,7800,서대문구,서울,3600,DAIRYPROMO,M,40대,2,6,Tuesday
191,2024-02-06,Shipped,SSG.com,Standard,골드 키위,FR-KWI-007,과일,6개입,Delivered,1,8900,강북구,서울,1000,FRUITPROMO5,F,50대,2,6,Tuesday
192,2024-02-06,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-007,채소,3개입,Delivered,2,4800,도봉구,서울,1300,VEGGIESALE,M,30대,2,6,Tuesday
193,2024-02-07,Shipped,Coupang,Standard,체다 치즈,DP-CHS-013,유제품,200g,In Transit,1,7900,노원구,서울,1300,DAIRYPROMO,F,60대,2,7,Wednesday
194,2024-02-07,Shipped,Market Kurly,Expedited,딸기,FR-STB-007,과일,400g,Delivered,3,12900,중랑구,서울,2100,SUMMERFRUIT,M,30대,2,7,Wednesday
195,2024-02-07,Shipped,SSG.com,Standard,양배추,VG-CBG-007,채소,1통,Delivered,1,3900,구로구,서울,8200,NO_PROMO,F,40대,2,7,Wednesday
196,2024-02-07,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-020,유제품,4개입,Delivered,2,6900,금천구,서울,8500,DAIRYPROMO,M,50대,2,7,Wednesday
197,2024-02-07,Shipped,Coupang,Standard,파인애플,FR-PNP-007,과일,1개,Delivered,1,6900,동작구,서울,7200,FRUITPROMO5,F,30대,2,7,Wednesday
198,2024-02-08,Shipped,Market Kurly,Expedited,청경채,VG-BCH-007,채소,300g,In Transit,3,4900,관악구,서울,8700,VEGGIESALE,M,40대,2,8,Thursday
199,2024-02-08,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-014,유제품,1L,Delivered,1,3500,광진구,서울,5000,DAIRYPROMO,F,20대,2,8,Thursday
200,2024-02-08,Shipped,Amazon,Expedited,블루베리,FR-BBR-007,과일,200g,Delivered,2,9800,성북구,서울,2800,SUMMERFRUIT,M,50대,2,8,Thursday
201,2024-02-08,Shipped,Coupang,Standard,방울토마토,VG-TOM-015,채소,300g,Delivered,1,4800,강동구,서울,5900,VEGGIESALE,F,30대,2,8,Thursday
202,2024-02-08,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-014,유제품,250g,Delivered,3,8500,분당구,경기도,13500,DAIRYPROMO,M,40대,2,8,Thursday
203,2024-02-09,Shipped,SSG.com,Standard,사과,FR-APL-007,과일,1kg,In Transit,1,6500,일산동구,경기도,10300,FRUITPROMO5,F,50대,2,9,Friday
204,2024-02-09,Shipped,Amazon,Expedited,고구마,VG-SWP-007,채소,1kg,Delivered,2,5800,수원시,경기도,16400,VEGGIESALE,M,30대,2,9,Friday
205,2024-02-09,Shipped,Coupang,Standard,연유,DP-CDM-007,유제품,300g,Delivered,1,4500,용산구,서울,4000,DAIRYPROMO,F,60대,2,9,Friday
206,2024-02-09,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-007,과일,5개입,Delivered,3,11700,성동구,서울,4800,FRUITPROMO5,M,30대,2,9,Friday
207,2024-02-09,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-007,채소,300g,Delivered,1,4700,마포구,서울,4100,VEGGIESALE,F,40대,2,9,Friday
208,2024-02-10,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-021,유제품,400g,In Transit,2,5500,중구,서울,4500,DAIRYPROMO,M,50대,2,10,Saturday
209,2024-02-10,Shipped,Coupang,Standard,수박,FR-WML-007,과일,1통,Delivered,1,12900,종로구,서울,3000,SUMMERFRUIT,F,30대,2,10,Saturday
210,2024-02-10,Shipped,Market Kurly,Expedited,양파,VG-ONI-007,채소,1kg,Delivered,3,3500,은평구,서울,3400,VEGGIESALE,M,40대,2,10,Saturday
211,2024-02-10,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-008,과일,500g,Delivered,1,5990,동대문구,서울,2500,FRUITPROMO5,F,20대,2,10,Saturday
212,2024-02-10,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-016,채소,200g,Delivered,2,3500,서대문구,서울,3600,NO_PROMO,M,50대,2,10,Saturday
213,2024-02-11,Shipped,Coupang,Standard,순두부,DP-TFU-008,유제품,300g,In Transit,1,3000,강북구,서울,1000,FRESH10OFF,F,30대,2,11,Sunday
214,2024-02-11,Shipped,Market Kurly,Priority,아보카도,FR-AVC-008,과일,3개입,Delivered,3,6700,도봉구,서울,1300,FRUITPROMO5,M,40대,2,11,Sunday
215,2024-02-11,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-008,채소,500g,Delivered,1,4200,노원구,서울,1300,VEGGIESALE,F,50대,2,11,Sunday
216,2024-02-11,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-008,채소,300g,Delivered,2,4900,중랑구,서울,2100,VEGGIESALE,M,30대,2,11,Sunday
217,2024-02-11,Shipped,Coupang,Standard,신선 우유,DP-MLK-015,유제품,1L,Delivered,1,2900,구로구,서울,8200,DAIRYPROMO,F,60대,2,11,Sunday
218,2024-02-12,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-008,과일,2개입,In Transit,3,7200,금천구,서울,8500,SUMMERFRUIT,M,30대,2,12,Monday
219,2024-02-12,Shipped,SSG.com,Standard,브로콜리,VG-BRC-008,채소,300g,Delivered,1,3900,동작구,서울,7200,NO_PROMO,F,40대,2,12,Monday
220,2024-02-12,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-022,유제품,500g,Delivered,2,7800,관악구,서울,8700,DAIRYPROMO,M,50대,2,12,Monday
221,2024-02-12,Shipped,Coupang,Standard,골드 키위,FR-KWI-008,과일,6개입,Delivered,1,8900,광진구,서울,5000,FRUITPROMO5,F,30대,2,12,Monday
222,2024-02-12,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-008,채소,3개입,Delivered,3,4800,성북구,서울,2800,VEGGIESALE,M,40대,2,12,Monday
223,2024-02-13,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-015,유제품,200g,In Transit,1,7900,강동구,서울,5900,DAIRYPROMO,F,20대,2,13,Tuesday
224,2024-02-13,Shipped,Amazon,Expedited,딸기,FR-STB-008,과일,400g,Delivered,2,12900,분당구,경기도,13500,SUMMERFRUIT,M,50대,2,13,Tuesday
225,2024-02-13,Shipped,Coupang,Standard,양배추,VG-CBG-008,채소,1통,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,30대,2,13,Tuesday
226,2024-02-13,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-023,유제품,4개입,Delivered,3,6900,수원시,경기도,16400,DAIRYPROMO,M,40대,2,13,Tuesday
227,2024-02-13,Shipped,SSG.com,Standard,파인애플,FR-PNP-008,과일,1개,Delivered,1,6900,용산구,서울,4000,FRUITPROMO5,F,50대,2,13,Tuesday
228,2024-02-14,Shipped,Amazon,Expedited,청경채,VG-BCH-008,채소,300g,In Transit,2,4900,성동구,서울,4800,VEGGIESALE,M,30대,2,14,Wednesday
229,2024-02-14,Shipped,Coupang,Standard,저지방 우유,DP-MLK-016,유제품,1L,Delivered,1,3500,마포구,서울,4100,DAIRYPROMO,F,60대,2,14,Wednesday
230,2024-02-14,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-008,과일,200g,Delivered,3,9800,중구,서울,4500,SUMMERFRUIT,M,30대,2,14,Wednesday
231,2024-02-14,Shipped,SSG.com,Standard,방울토마토,VG-TOM-017,채소,300g,Delivered,1,4800,종로구,서울,3000,VEGGIESALE,F,40대,2,14,Wednesday
232,2024-02-14,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-016,유제품,250g,Delivered,2,8500,은평구,서울,3400,DAIRYPROMO,M,50대,2,14,Wednesday
233,2024-02-15,Shipped,Coupang,Standard,사과,FR-APL-008,과일,1kg,In Transit,1,6500,동대문구,서울,2500,FRUITPROMO5,F,30대,2,15,Thursday
234,2024-02-15,Shipped,Market Kurly,Expedited,고구마,VG-SWP-008,채소,1kg,Delivered,3,5800,서대문구,서울,3600,VEGGIESALE,M,40대,2,15,Thursday
235,2024-02-15,Shipped,SSG.com,Standard,연유,DP-CDM-008,유제품,300g,Delivered,1,4500,강북구,서울,1000,DAIRYPROMO,F,20대,2,15,Thursday
236,2024-02-15,Shipped,Amazon,Expedited,복숭아,FR-PCH-008,과일,5개입,Delivered,2,11700,도봉구,서울,1300,FRUITPROMO5,M,50대,2,15,Thursday
237,2024-02-15,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-008,채소,300g,Delivered,1,4700,노원구,서울,1300,VEGGIESALE,F,30대,2,15,Thursday
238,2024-02-16,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-024,유제품,400g,In Transit,3,5500,중랑구,서울,2100,DAIRYPROMO,M,40대,2,16,Friday
239,2024-02-16,Shipped,SSG.com,Standard,수박,FR-WML-008,과일,1통,Delivered,1,12900,구로구,서울,8200,SUMMERFRUIT,F,50대,2,16,Friday
240,2024-02-16,Shipped,Amazon,Expedited,양파,VG-ONI-008,채소,1kg,Delivered,2,3500,금천구,서울,8500,VEGGIESALE,M,30대,2,16,Friday
241,2024-02-16,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-009,과일,500g,Delivered,1,5990,동작구,서울,7200,FRUITPROMO5,F,60대,2,16,Friday
242,2024-02-16,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-018,채소,200g,Delivered,3,3500,관악구,서울,8700,NO_PROMO,M,30대,2,16,Friday
243,2024-02-17,Shipped,SSG.com,Standard,순두부,DP-TFU-009,유제품,300g,In Transit,1,3000,광진구,서울,5000,FRESH10OFF,F,40대,2,17,Saturday
244,2024-02-17,Shipped,Amazon,Priority,아보카도,FR-AVC-009,과일,3개입,Delivered,2,6700,성북구,서울,2800,FRUITPROMO5,M,50대,2,17,Saturday
245,2024-02-17,Shipped,Coupang,Standard,유기농 당근,VG-CRT-009,채소,500g,Delivered,1,4200,강동구,서울,5900,VEGGIESALE,F,30대,2,17,Saturday
246,2024-02-17,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-009,채소,300g,Delivered,3,4900,분당구,경기도,13500,VEGGIESALE,M,40대,2,17,Saturday
247,2024-02-17,Shipped,SSG.com,Standard,신선 우유,DP-MLK-017,유제품,1L,Delivered,1,2900,일산동구,경기도,10300,DAIRYPROMO,F,20대,2,17,Saturday
248,2024-02-18,Shipped,Amazon,Expedited,태국 망고,FR-MNG-009,과일,2개입,In Transit,2,7200,수원시,경기도,16400,SUMMERFRUIT,M,50대,2,18,Sunday
249,2024-02-18,Shipped,Coupang,Standard,브로콜리,VG-BRC-009,채소,300g,Delivered,1,3900,용산구,서울,4000,NO_PROMO,F,30대,2,18,Sunday
250,2024-02-18,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-025,유제품,500g,Delivered,3,7800,성동구,서울,4800,DAIRYPROMO,M,40대,2,18,Sunday
251,2024-02-18,Shipped,SSG.com,Standard,골드 키위,FR-KWI-009,과일,6개입,Delivered,1,8900,마포구,서울,4100,FRUITPROMO5,F,50대,2,18,Sunday
252,2024-02-18,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-009,채소,3개입,Delivered,2,4800,중구,서울,4500,VEGGIESALE,M,30대,2,18,Sunday
253,2024-02-19,Shipped,Coupang,Standard,체다 치즈,DP-CHS-017,유제품,200g,In Transit,1,7900,종로구,서울,3000,DAIRYPROMO,F,60대,2,19,Monday
254,2024-02-19,Shipped,Market Kurly,Expedited,딸기,FR-STB-009,과일,400g,Delivered,3,12900,은평구,서울,3400,SUMMERFRUIT,M,30대,2,19,Monday
255,2024-02-19,Shipped,SSG.com,Standard,양배추,VG-CBG-009,채소,1통,Delivered,1,3900,동대문구,서울,2500,NO_PROMO,F,40대,2,19,Monday
256,2024-02-19,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-026,유제품,4개입,Delivered,2,6900,서대문구,서울,3600,DAIRYPROMO,M,50대,2,19,Monday
257,2024-02-19,Shipped,Coupang,Standard,파인애플,FR-PNP-009,과일,1개,Delivered,1,6900,강북구,서울,1000,FRUITPROMO5,F,30대,2,19,Monday
258,2024-02-20,Shipped,Market Kurly,Expedited,청경채,VG-BCH-009,채소,300g,In Transit,3,4900,도봉구,서울,1300,VEGGIESALE,M,40대,2,20,Tuesday
259,2024-02-20,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-018,유제품,1L,Delivered,1,3500,노원구,서울,1300,DAIRYPROMO,F,20대,2,20,Tuesday
260,2024-02-20,Shipped,Amazon,Expedited,블루베리,FR-BBR-009,과일,200g,Delivered,2,9800,중랑구,서울,2100,SUMMERFRUIT,M,50대,2,20,Tuesday
261,2024-02-20,Shipped,Coupang,Standard,방울토마토,VG-TOM-019,채소,300g,Delivered,1,4800,구로구,서울,8200,VEGGIESALE,F,30대,2,20,Tuesday
262,2024-02-20,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-018,유제품,250g,Delivered,3,8500,금천구,서울,8500,DAIRYPROMO,M,40대,2,20,Tuesday
263,2024-02-21,Shipped,SSG.com,Standard,사과,FR-APL-009,과일,1kg,In Transit,1,6500,동작구,서울,7200,FRUITPROMO5,F,50대,2,21,Wednesday
264,2024-02-21,Shipped,Amazon,Expedited,고구마,VG-SWP-009,채소,1kg,Delivered,2,5800,관악구,서울,8700,VEGGIESALE,M,30대,2,21,Wednesday
265,2024-02-21,Shipped,Coupang,Standard,연유,DP-CDM-009,유제품,300g,Delivered,1,4500,광진구,서울,5000,DAIRYPROMO,F,60대,2,21,Wednesday
266,2024-02-21,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-009,과일,5개입,Delivered,3,11700,성북구,서울,2800,FRUITPROMO5,M,30대,2,21,Wednesday
267,2024-02-21,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-009,채소,300g,Delivered,1,4700,강동구,서울,5900,VEGGIESALE,F,40대,2,21,Wednesday
268,2024-02-22,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-027,유제품,400g,In Transit,2,5500,분당구,경기도,13500,DAIRYPROMO,M,50대,2,22,Thursday
269,2024-02-22,Shipped,Coupang,Standard,수박,FR-WML-009,과일,1통,Delivered,1,12900,일산동구,경기도,10300,SUMMERFRUIT,F,30대,2,22,Thursday
270,2024-02-22,Shipped,Market Kurly,Expedited,양파,VG-ONI-009,채소,1kg,Delivered,3,3500,수원시,경기도,16400,VEGGIESALE,M,40대,2,22,Thursday
271,2024-02-22,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-010,과일,500g,Delivered,1,5990,용산구,서울,4000,FRUITPROMO5,F,20대,2,22,Thursday
272,2024-02-22,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-020,채소,200g,Delivered,2,3500,성동구,서울,4800,NO_PROMO,M,50대,2,22,Thursday
273,2024-02-23,Shipped,Coupang,Standard,순두부,DP-TFU-010,유제품,300g,In Transit,1,3000,마포구,서울,4100,FRESH10OFF,F,30대,2,23,Friday
274,2024-02-23,Shipped,Market Kurly,Priority,아보카도,FR-AVC-010,과일,3개입,Delivered,3,6700,중구,서울,4500,FRUITPROMO5,M,40대,2,23,Friday
275,2024-02-23,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-010,채소,500g,Delivered,1,4200,종로구,서울,3000,VEGGIESALE,F,50대,2,23,Friday
276,2024-02-23,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-010,채소,300g,Delivered,2,4900,은평구,서울,3400,VEGGIESALE,M,30대,2,23,Friday
277,2024-02-23,Shipped,Coupang,Standard,신선 우유,DP-MLK-019,유제품,1L,Delivered,1,2900,동대문구,서울,2500,DAIRYPROMO,F,60대,2,23,Friday
278,2024-02-24,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-010,과일,2개입,In Transit,3,7200,서대문구,서울,3600,SUMMERFRUIT,M,30대,2,24,Saturday
279,2024-02-24,Shipped,SSG.com,Standard,브로콜리,VG-BRC-010,채소,300g,Delivered,1,3900,강북구,서울,1000,NO_PROMO,F,40대,2,24,Saturday
280,2024-02-24,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-028,유제품,500g,Delivered,2,7800,도봉구,서울,1300,DAIRYPROMO,M,50대,2,24,Saturday
281,2024-02-24,Shipped,Coupang,Standard,골드 키위,FR-KWI-010,과일,6개입,Delivered,1,8900,노원구,서울,1300,FRUITPROMO5,F,30대,2,24,Saturday
282,2024-02-24,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-010,채소,3개입,Delivered,3,4800,중랑구,서울,2100,VEGGIESALE,M,40대,2,24,Saturday
283,2024-02-25,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-019,유제품,200g,In Transit,1,7900,구로구,서울,8200,DAIRYPROMO,F,20대,2,25,Sunday
284,2024-02-25,Shipped,Amazon,Expedited,딸기,FR-STB-010,과일,400g,Delivered,2,12900,금천구,서울,8500,SUMMERFRUIT,M,50대,2,25,Sunday
285,2024-02-25,Shipped,Coupang,Standard,양배추,VG-CBG-010,채소,1통,Delivered,1,3900,동작구,서울,7200,NO_PROMO,F,30대,2,25,Sunday
286,2024-02-25,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-029,유제품,4개입,Delivered,3,6900,관악구,서울,8700,DAIRYPROMO,M,40대,2,25,Sunday
287,2024-02-25,Shipped,SSG.com,Standard,파인애플,FR-PNP-010,과일,1개,Delivered,1,6900,광진구,서울,5000,FRUITPROMO5,F,50대,2,25,Sunday
288,2024-02-26,Shipped,Amazon,Expedited,청경채,VG-BCH-010,채소,300g,In Transit,2,4900,성북구,서울,2800,VEGGIESALE,M,30대,2,26,Monday
289,2024-02-26,Shipped,Coupang,Standard,저지방 우유,DP-MLK-020,유제품,1L,Delivered,1,3500,강동구,서울,5900,DAIRYPROMO,F,60대,2,26,Monday
290,2024-02-26,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-010,과일,200g,Delivered,3,9800,분당구,경기도,13500,SUMMERFRUIT,M,30대,2,26,Monday
291,2024-02-26,Shipped,SSG.com,Standard,방울토마토,VG-TOM-021,채소,300g,Delivered,1,4800,일산동구,경기도,10300,VEGGIESALE,F,40대,2,26,Monday
292,2024-02-26,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-020,유제품,250g,Delivered,2,8500,수원시,경기도,16400,DAIRYPROMO,M,50대,2,26,Monday
293,2024-02-27,Shipped,Coupang,Standard,사과,FR-APL-010,과일,1kg,In Transit,1,6500,용산구,서울,4000,FRUITPROMO5,F,30대,2,27,Tuesday
294,2024-02-27,Shipped,Market Kurly,Expedited,고구마,VG-SWP-010,채소,1kg,Delivered,3,5800,성동구,서울,4800,VEGGIESALE,M,40대,2,27,Tuesday
295,2024-02-27,Shipped,SSG.com,Standard,연유,DP-CDM-010,유제품,300g,Delivered,1,4500,마포구,서울,4100,DAIRYPROMO,F,20대,2,27,Tuesday
296,2024-02-27,Shipped,Amazon,Expedited,복숭아,FR-PCH-010,과일,5개입,Delivered,2,11700,중구,서울,4500,FRUITPROMO5,M,50대,2,27,Tuesday
297,2024-02-27,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-010,채소,300g,Delivered,1,4700,종로구,서울,3000,VEGGIESALE,F,30대,2,27,Tuesday
