,intent_name,input,result
1016,주문/서비스 취소 요청,주문한거 안 살래,주문/결제 취소 확인
1017,주문 취소 사유 문의,취소 누가했나요,주문 취소 사유 문의
1018,주문 취소 사유 문의,주문취소 이유,주문 취소 사유 문의
1019,주문 취소 사유 문의,주문취소 되었습니다 사유여쭙니다,주문 취소 사유 문의
1020,주문 취소 사유 문의,주문 취소가 갑자기 되었어요,주문취소 후 재결제 관련
1021,주문 취소 사유 문의,왜 주문이 취소가 된건가요,주문취소 후 재결제 관련
1022,주문 취소 사유 문의,왜 주문 한게 취소가 된거죠,주문취소 후 재결제 관련
1023,주문 취소 사유 문의,왜 제 주문이 취소가 된거죠,주문취소 후 재결제 관련
1024,주문 취소 사유 문의,왜 자꾸 취소되는거죠,주문취소 후 재결제 관련
1025,주문 취소 사유 문의,왜 맘대로 주문을 취소하나요,주문/결제 취소 확인
1026,주문 취소 사유 문의,왜 마음대로 취소하나요,주문취소 후 재결제 관련
1027,주문 취소 사유 문의,왜 갑자기 취소 된건가요,주문취소 후 재결제 관련
1028,주문 취소 사유 문의,누구맘대로 취소한거야,주문 취소 사유 문의
1029,주문 취소 사유 문의,주문후 자동취소가 됩니다,주문취소 후 재결제 관련
1030,통관비용 문의,통관비 더 내라는데,통관비용 문의
1031,통관비용 문의,통관 시에 거치는 과정이 어떻게 돼요,해외직구/통관 절차 문의
1032,통관비용 문의,통관 비용을 왜 더 내야 하나요,통관비용 문의
1033,통관비용 문의,통관 비용을 더 내야하는 이유가 뭐야,통관비용 문의
1034,통관비용 문의,통관 비용을 더 내야지만 상품을 받을 수 있나요,통관비용 문의
1035,통관비용 문의,통관 비용을 더 내라는데 이게 무슨 말이에요,통관비용 문의
1036,통관비용 문의,통관 비용을 더 내라고 안내가 왔는데 왜 그런거죠,통관비용 문의
1037,통관비용 문의,통관 비용 무조건 내야하나요,통관비용 문의
1038,통관비용 문의,통관 비용 더 내라는게 뭔 소리에요,통관비용 문의
1039,해외직구/통관 절차 문의,통관이 어떻게 되는지 알려주세요,해외직구/통관 절차 문의
1040,해외직구/통관 절차 문의,통관완료가 너무 오래걸려서요,해외직구/통관 절차 문의
1041,해외직구/통관 절차 문의,통관언제돼,해외직구/통관 절차 문의
1042,해외직구/통관 절차 문의,통관 확인,해외직구/통관 절차 문의
1043,해외직구/통관 절차 문의,통관 절차에 대해 안내 좀,해외직구/통관 절차 문의
1044,해외직구/통관 절차 문의,통관 절차를 좀 알려주세요,해외직구/통관 절차 문의
1045,해외직구/통관 절차 문의,통관 절차를 어디에 가면 알 수 있나요,해외직구/통관 절차 문의
1046,해외직구/통관 절차 문의,통관 절차를 알고 싶어,해외직구/통관 절차 문의
1047,해외직구/통관 절차 문의,통관 절차가 어떻게 되는지 궁금해요,해외직구/통관 절차 문의
1048,해외직구/통관 절차 문의,통관 절차가 어떻게 되나요,해외직구/통관 절차 문의
1049,해외직구/통관 절차 문의,통관 절차가 어떻게,해외직구/통관 절차 문의
1050,해외직구/통관 절차 문의,통관 절차가 궁금한데요,해외직구/통관 절차 문의
1051,해외직구/통관 절차 문의,통관 절차 어디서 볼 수 있는거에요,해외직구/통관 절차 문의
1052,해외직구/통관 절차 문의,통관 절차 문의드립니다,해외직구/통관 절차 문의
1053,해외직구/통관 절차 문의,통관 절차 관련해서 물어보고 싶은게 있어요,해외직구/통관 절차 문의
1054,해외직구/통관 절차 문의,통관 언제돼,환불/취소 문의
1055,해외직구/통관 절차 문의,통관 언제 돼,환불/취소 문의
1056,해외직구/통관 절차 문의,통관 너무오래걸려,해외직구/통관 절차 문의
1057,해외직구/통관 절차 문의,통관 너무 오래걸려,해외직구/통관 절차 문의
1058,해외직구/통관 절차 문의,통관 관련해서 문의가 있는데요,해외직구/통관 절차 문의
1059,해외직구/통관 절차 문의,통관 과정을 알고 싶어요,해외직구/통관 절차 문의
1060,해외직구/통관 절차 문의,직구하면 외국에서 물건을 보내주나요,해외직구/통관 절차 문의
1061,해외직구/통관 절차 문의,직구하는데 비용을 더 내래요 이게 맞나요,통관비용 문의
1062,해외직구/통관 절차 문의,직구상품배송이 왜이렇게 오래걸리죠,해외직구/통관 절차 문의
1063,해외직구/통관 절차 문의,직구상품 주문한거,해외직구/통관 절차 문의
1064,해외직구/통관 절차 문의,직구상품 배송이너무 느려요,해외직구/통관 절차 문의
1065,해외직구/통관 절차 문의,직구상품 배송이 왜이렇게 오래걸리죠,해외직구/통관 절차 문의
1066,해외직구/통관 절차 문의,직구상품 배송이 너무 느려요,해외직구/통관 절차 문의
1067,해외직구/통관 절차 문의,직구배송 너무 오래걸리는거 아닌가요,회수/수거 지연 문의
1068,해외직구/통관 절차 문의,직구문의,해외직구/통관 절차 문의
1069,해외직구/통관 절차 문의,직구 절차가 어떻게 되어요,해외직구/통관 절차 문의
1070,해외직구/통관 절차 문의,직구 절차 보고 싶은데 어디서 확인할 수 있나요,"주문 내역 조회, 구매 이력 확인 등 주문/배송 조회 관련"
1071,해외직구/통관 절차 문의,직구 상품은 어떻게 들여오나요,해외직구/통관 절차 문의
1072,해외직구/통관 절차 문의,직구 배송 많이 복잡해,해외직구/통관 절차 문의
1073,해외직구/통관 절차 문의,직구 배송 너무오래걸리는거 아닌가요,회수/수거 지연 문의
1074,해외직구/통관 절차 문의,직구 배송 너무 오래걸리는거 아닌가요,회수/수거 지연 문의
1075,해외직구/통관 절차 문의,일반적인 통관절차를 알고 싶은데요,해외직구/통관 절차 문의
1076,해외직구/통관 절차 문의,월요일에 통관 시작했다고 연락왔는데 절차가 어떻게 되나요,해외직구/통관 절차 문의
1077,해외직구/통관 절차 문의,어디에 통관 절차 과정을 알 수 있게 적어놨나요,해외직구/통관 절차 문의
1078,해외직구/통관 절차 문의,어디서 통관절차 확인 할 수 있어,해외직구/통관 절차 문의
1079,해외직구/통관 절차 문의,세관에 문의하니 통관신고를 업체가 안해서 지연중이라고하는데요,회수/수거 지연 문의
1080,환불/취소 문의,취소 환불 언제 돼요,환불/취소 문의
1081,환불/취소 문의,취소 했는데 입금은 언제되나요,환불/취소 문의
1082,환불/취소 문의,지금 오고있는데 그냥 환불해주세요,배송 문제 및 오배송 문의
1083,환불/취소 문의,지금 오고있는거 환불해주세요,환불/취소 문의
1084,환불/취소 문의,주문취소했는데 결제취소가 아직 나지 않았어요,주문/결제 취소 확인
1085,환불/취소 문의,주문취소입금,주문/결제 취소 확인
1086,환불/취소 문의,주문취소 후 L.point,주문취소 후 재결제 관련
1087,환불/취소 문의,주문취소 엘포인트,환불/취소 문의
1088,환불/취소 문의,주문취소 되면 포인트도 원래대로 돌아와야 되는거잖아요,환불/취소 문의
1089,환불/취소 문의,"주문은 취소됐는데, 비용은 언제 환불되나요",환불/취소 문의
1090,환불/취소 문의,"주문실패 되었다고 메시지 받았는데, 카카오페이 환불은 언제 돼요",주문/서비스 취소 요청
1091,환불/취소 문의,주문 취소하면 롯데포인트 다시 사용할 수 있어,환불/취소 문의
1092,환불/취소 문의,주문 취소된 상품비용은 언제 환불돼요,환불/취소 문의
1093,환불/취소 문의,주문 취소 후 롯데포인트 재사용,환불/취소 문의
1094,환불/취소 문의,정확한 환불날짜 알고싶어요,환불/취소 문의
1095,환불/취소 문의,저의 환불계좌를 알고 싶습니다,환불/취소 문의
1096,환불/취소 문의,입금은 언제되는건지요,환불/취소 문의
1097,환불/취소 문의,엘포인트로 주문한 거 환불,환불/취소 문의
1098,환불/취소 문의,언제 결제취소 될까요,주문/결제 취소 확인
1099,환불/취소 문의,스마트픽한 상품이 있는데 환불하고 싶어요,상품 교환/반품 관련
1100,환불/취소 문의,스마트픽으로 주문한 상품을 환불받고 싶어,상품 교환/반품 관련
1101,환불/취소 문의,스마트픽 상품 환불해주세요,상품 교환/반품 관련
1102,환불/취소 문의,선물한거 환불하고싶어,선물하기/포장 문의
1103,환불/취소 문의,선물한거 환불은 어떻게 하죠,선물하기/포장 문의
1104,환불/취소 문의,선물한거 환불 어떻게 해,환불/취소 문의
1105,환불/취소 문의,선물한 상품 환불 가능할까요,상품 교환/반품 관련
1106,환불/취소 문의,상품 취소했는데 아직 환불이 안되네요,환불/취소 문의
1107,환불/취소 문의,상품 주문취소하는데 입금 언제 받을 수 있나요,주문/결제 취소 확인
1108,환불/취소 문의,사용한 L포인트 다시 적립되나요,환불/취소 문의
1109,환불/취소 문의,보관금 환불 요청드려요,환불/취소 문의
1110,환불/취소 문의,보관금 환불 어케 받아요,환불/취소 문의
1111,환불/취소 문의,보관금 환불 어떻게 해,환불/취소 문의
1112,환불/취소 문의,보관금 통장에 입금되는거야,환불/취소 문의
1113,환불/취소 문의,보관금 처리해주세요,환불/취소 문의
1114,환불/취소 문의,보관금 처리,환불/취소 문의
1115,환불/취소 문의,보관금 등록계좌 입금,환불/취소 문의
1116,환불/취소 문의,보관금 등록 계좌로 입금 해주세요,환불/취소 문의
1117,환불/취소 문의,보관금 내 계좌로 입금해주세요,환불/취소 문의
1118,환불/취소 문의,보관금 계좌환불은 기간이 어느정도 걸리나요,회수/수거 지연 문의
1119,환불/취소 문의,배송받은거 환불해줘,환불/취소 문의
1120,환불/취소 문의,배송받은 상품 환불요청합니다,환불/취소 문의
1121,환불/취소 문의,반품한거 언제 환불해주나요,환불/취소 문의
1122,환불/취소 문의,반품한 거 언제 환불 돼,환불/취소 문의
1123,환불/취소 문의,반품하고 돈은 언제 입금이죠,환불/취소 문의
1124,환불/취소 문의,반품을 시켰는데 환불처리가 늦어서 문의드립니다 환불은 언제쯤 될까요,환불/취소 문의
1125,환불/취소 문의,반품완료된 건 왜 환불안해요,주문/반품/교환 취소 철회
1126,환불/취소 문의,반품 후 엘포인트,환불/취소 문의
1127,환불/취소 문의,반품 환불 아직인가요,상품 교환/반품 관련
1128,환불/취소 문의,반품 취소환불언제되나요,환불/취소 문의
1129,환불/취소 문의,반품 입금은 언제됩니까,환불/취소 문의
1130,환불/취소 문의,반품 언제 환불,환불/취소 문의
1131,환불/취소 문의,무통장환불,환불/취소 문의
1132,환불/취소 문의,매장 픽업 환불,배송방법(픽업/배송) 변경
1133,회수/반품 보류 문의,왜 판매자 회수보류 된거죠,회수/반품 보류 문의
1134,회수/반품 보류 문의,반품이 왜 보류되나요,회수/반품 보류 문의
1135,회수/반품 보류 문의,그래서 보류가 떴는데 어떻게 해야할까요,주문취소 후 재결제 관련
1136,회수/반품 보류 문의,교환/반품 보류인데 어떻게 하나요,회수/반품 보류 문의
1137,회수/반품 보류 문의,교환 보류 되었다는데요,회수/반품 보류 문의
1138,회수/수거 지연 문의,빠른 시일내 회수바랍니다,회수/수거 지연 문의
1139,회수/수거 지연 문의,반품회수를 안해가셔서요,회수/수거 지연 문의
1140,회수/수거 지연 문의,반품회수가 안되고 있어요,회수/수거 지연 문의
1141,회수/수거 지연 문의,반품회수가 아직도 안되고 있는데 무슨 문제가 있나요,회수/수거 지연 문의
1142,회수/수거 지연 문의,반품회수 일정 알려주세요,상품 교환/반품 관련
1143,회수/수거 지연 문의,반품회수 연락없었는데 반품회수완료가 떴습니다,회수/반품 보류 문의
1144,회수/수거 지연 문의,반품회수 언제 되나요,회수/수거 지연 문의
1145,회수/수거 지연 문의,반품회수 언제 가져가요,회수/수거 지연 문의
1146,회수/수거 지연 문의,반품회수 신청 한번 더 부탁드립니다,회수/수거 지연 문의
1147,회수/수거 지연 문의,반품한 상품 언제 수거하나요,회수/수거 지연 문의
1148,회수/수거 지연 문의,반품접수 했는데 아직 회수가 안 되고 있네요,회수/수거 지연 문의
1149,회수/수거 지연 문의,반품접수 신청했는데 상품 회수하러 오지않고 있습니다,상품 교환/반품 관련
1150,회수/수거 지연 문의,반품요청했는데 회수되지 않았습니다,상품 교환/반품 관련
1151,회수/수거 지연 문의,반품요청한지 꽤 됐는데 아직도 회수가 안되고 있어요,회수/수거 지연 문의
1152,회수/수거 지연 문의,반품신청했는데 아직도 상품을 회수 안 했습니다,상품 교환/반품 관련
1153,회수/수거 지연 문의,반품신청한 거 회수 언제해요,회수/반품 보류 문의
1154,회수/수거 지연 문의,반품신청을 했는데 수거가 안되고 있어요,회수/수거 지연 문의
1155,회수/수거 지연 문의,반품수거도 안하고 아무 연락도 없어요,배송 문제 및 오배송 문의
1156,회수/수거 지연 문의,반품 회수를 왜 안오시는지요,주문/반품/교환 취소 철회
1157,회수/수거 지연 문의,반품 접수한지가 한참인데 왜 아직 회수를 안 해가시나요,상품 교환/반품 관련
1158,회수/수거 지연 문의,반품 신청했는데 수거 왜 안하죠,주문/반품/교환 취소 철회
1159,회수/수거 지연 문의,반품 신청하고 택배 접수 제가 하나요,상품 교환/반품 관련
1160,회수/수거 지연 문의,반품 수거 언제돼요,회수/수거 지연 문의
1161,회수/수거 지연 문의,반품 물건 언제 픽업오시나요,상품 교환/반품 관련
1162,회수/수거 지연 문의,밖에 뒀는데 안가져가네요,회수/수거 지연 문의
1163,회수/수거 지연 문의,물품 반품 접수를 했는데 택배기사가 회수를 안해갑니다.,회수/수거 지연 문의
1164,회수/수거 지연 문의,물건 회수 해갔는데 상품 언제 받을 수 있는지 알려주세요,회수/수거 지연 문의
1165,회수/수거 지연 문의,물건 회수 해갔고 일정 알려주세요,배송 가능 시간 문의
1166,회수/수거 지연 문의,롯데마트 반품건 있는데 아직 회수전입니다 빠른 회수바랍니다,회수/수거 지연 문의
1167,회수/수거 지연 문의,도대체 언제 수거합니까,회수/수거 지연 문의
1168,회수/수거 지연 문의,도대체 언제 반품회수 해가나요,회수/수거 지연 문의
1169,회수/수거 지연 문의,다시 회수접수 요청합니다,회수/수거 지연 문의
1170,회수/수거 지연 문의,꼭 좀 회수 부탁드립니다,회수/수거 지연 문의
1171,회수/수거 지연 문의,기다리는데 아직 수거안했어요,회수/수거 지연 문의
1172,회수/수거 지연 문의,교환회수 신청 한번 더 부탁드립니다,미수령/미배송 문의
1173,회수/수거 지연 문의,교환할 상품의 회수를 안하고 있어요,회수/수거 지연 문의
1174,회수/수거 지연 문의,교환신청한 거 수거 일정 좀 알려주세요,회수/수거 문의
1175,회수/수거 지연 문의,교환 상품 수거 언제 해요,회수/수거 지연 문의
1176,회수/수거 지연 문의,교환 반품 상품 직접 택배 접수 해야되나요,상품 교환/반품 관련
1177,회수/수거 지연 문의,계속 회수가 안되고 있어 연락드립니다,회수/수거 지연 문의
1178,회수/수거 지연 문의,2~3일이 지났는데도 수거하러 오겠다는 연락이 없어요,회수/수거 지연 문의
1179,회수/수거 지연 문의,회수진행으로만 뜨고 회수가 진행이 안되어서 문의합니다,회수/수거 지연 문의
1180,회수/수거 문의,회수해주세요,회수/반품 보류 문의
1181,회수/수거 문의,회수하는데 얼마나 걸릴까요,회수/수거 지연 문의
1182,회수/수거 문의,회수 신속하게 진행해주십시오,회수/수거 문의
1183,회수/수거 문의,제가 택배 접수 해야되나요,배송지 변경 문의
1184,회수/수거 문의,재회수 요청합니다,미인도/재배송 관련
1185,회수/수거 문의,재수거 접수하고 싶어요,미인도/재배송 관련
1186,회수/수거 문의,재수거 요청드립니다,회수/수거 지연 문의
